"Species","Subarea","LngtClas","CPUE_number_per_hour"
"Gadus morhua","46F0",540,1.1666
"Gadus morhua","46F1",540,1.33333333333333
"Pleuronectes platessa","46F2",540,1.333
"Gadus morhua","46F3",540,0.778
"Gadus morhua","46G0",540,1.6002
"Gadus morhua","47E6",540,2
"Gadus morhua","47E8",540,1.08333333333333
"Gadus morhua","47E9",540,1.54771428571429
"Gadus morhua","47F0",540,1
"Gadus morhua","47F1",540,1.0625
"Pleuronectes platessa","47F1",540,1
"Gadus morhua","47F2",540,1.1334
"Gadus morhua","48E6",540,10
"Gadus morhua","48E7",540,1.8
"Gadus morhua","48E8",540,3.85
"Gadus morhua","48E9",540,3
"Gadus morhua","48F0",540,1.14285714285714
"Gadus morhua","48F1",540,1.3
"Gadus morhua","48F2",540,1
"Gadus morhua","49E7",540,2.5
"Gadus morhua","49E8",540,2.66666666666667
"Gadus morhua","49E9",540,1.66666666666667
"Gadus morhua","49F0",540,1
"Gadus morhua","49F1",540,1.41666666666667
"Gadus morhua","49F2",540,0.889
"Gadus morhua","49F3",540,1.33333333333333
"Gadus morhua","50E7",540,2
"Gadus morhua","50E8",540,2
"Gadus morhua","50E9",540,1.25
"Gadus morhua","50F0",540,1.33333333333333
"Gadus morhua","50F1",540,1.16666666666667
"Gadus morhua","50F2",540,1.33333333333333
"Gadus morhua","51E8",540,2.66666666666667
"Gadus morhua","51E9",540,1.22233333333333
"Gadus morhua","51F0",540,0.8335
"Gadus morhua","51F2",540,1
"Gadus morhua","32F2",550,1.70133333333333
"Gadus morhua","33F2",550,3.617
"Gadus morhua","34F2",550,1
"Gadus morhua","36F2",550,0.8335
"Gadus morhua","36F5",550,0.4
"Gadus morhua","36F6",550,2
"Gadus morhua","37F0",550,1.389
"Gadus morhua","37F1",550,0.851
"Gadus morhua","37F3",550,4.47225
"Pleuronectes platessa","37F3",550,0.5
"Gadus morhua","37F7",550,1
"Gadus morhua","38E9",550,3.29175
"Gadus morhua","38F0",550,0.889
"Gadus morhua","39E8",550,2
"Gadus morhua","39E9",550,1.36116666666667
"Gadus morhua","39F0",550,1
"Gadus morhua","39F1",550,1
"Gadus morhua","39F3",550,1.5
"Gadus morhua","39F5",550,2
"Gadus morhua","39F6",550,1
"Gadus morhua","40E9",550,0.667
"Gadus morhua","40F0",550,1
"Gadus morhua","40F3",550,0.333
"Gadus morhua","40F5",550,1
"Gadus morhua","40F6",550,1
"Pleuronectes platessa","40F6",550,1
"Gadus morhua","41F1",550,0.8335
"Gadus morhua","41F2",550,0.75
"Gadus morhua","41F3",550,1
"Gadus morhua","41F5",550,1
"Gadus morhua","41G0",550,2
"Gadus morhua","41G2",550,1.333
"Gadus morhua","42F2",550,0.667
"Gadus morhua","42F3",550,0.75
"Gadus morhua","42F4",550,1
"Gadus morhua","42F5",550,0.889
"Gadus morhua","42F6",550,0.667
"Gadus morhua","42F7",550,1.6668
"Gadus morhua","42G1",550,0.667
"Gadus morhua","42G2",550,0.56675
"Pleuronectes platessa","42G2",550,0.4
"Gadus morhua","43E8",550,0.666666666666667
"Gadus morhua","43F1",550,0.5
"Gadus morhua","43F2",550,1
"Gadus morhua","43F5",550,1.5
"Gadus morhua","43F6",550,1.5
"Gadus morhua","43F8",550,2.2085
"Gadus morhua","43G1",550,0.613
"Gadus morhua","44E8",550,0.667
"Gadus morhua","44E9",550,1
"Gadus morhua","44F1",550,1
"Gadus morhua","44F3",550,1
"Gadus morhua","44F4",550,1.8666
"Gadus morhua","44F5",550,1.28571428571429
"Gadus morhua","44F8",550,1.90733333333333
"Gadus morhua","44F9",550,1.19522222222222
"Gadus morhua","44G0",550,0.908375
"Pleuronectes platessa","44G0",550,0.5335
"Gadus morhua","44G1",550,3.25016666666667
"Gadus morhua","45E9",550,0.667
"Gadus morhua","45F0",550,1.2
"Gadus morhua","45F3",550,1.1
"Gadus morhua","45F4",550,1
"Gadus morhua","45F9",550,4.5
"Gadus morhua","45G0",550,1.55573333333333
"Gadus morhua","45G1",550,1.05016666666667
"Gadus morhua","46E9",550,1.33333333333333
"Gadus morhua","46F0",550,1.44433333333333
"Gadus morhua","46F1",550,1
"Gadus morhua","46F3",550,1.5
"Gadus morhua","46G0",550,1.44466666666667
"Gadus morhua","47E6",550,2
"Gadus morhua","47E8",550,1.25
"Gadus morhua","47E9",550,1.29633333333333
"Gadus morhua","47F0",550,1.16666666666667
"Gadus morhua","47F1",550,1
"Gadus morhua","47F2",550,1
"Gadus morhua","47F3",550,0.5
"Gadus morhua","48E6",550,8
"Gadus morhua","48E7",550,3.33333333333333
"Gadus morhua","48E8",550,3.33333333333333
"Gadus morhua","48E9",550,1.85714285714286
"Gadus morhua","48F0",550,1.381
"Gadus morhua","48F1",550,1
"Gadus morhua","48F2",550,1.33328571428571
"Gadus morhua","49E7",550,2.25
"Gadus morhua","49E8",550,2
"Gadus morhua","49E9",550,1.475
"Gadus morhua","49F0",550,1.25
"Gadus morhua","49F1",550,1.25
"Gadus morhua","49F2",550,0.667
"Gadus morhua","50E8",550,1.5
"Gadus morhua","50E9",550,1.35714285714286
"Pleuronectes platessa","50E9",550,1
"Gadus morhua","50F0",550,1.5
"Gadus morhua","50F1",550,1.33333333333333
"Gadus morhua","50F2",550,1
"Gadus morhua","50F3",550,3
"Gadus morhua","51E8",550,1
"Gadus morhua","51E9",550,1.25
"Gadus morhua","51F1",550,1.08333333333333
"Gadus morhua","51F2",550,1
"Gadus morhua","32F2",560,2.026
"Gadus morhua","33F2",560,3.25
"Gadus morhua","34F2",560,2
"Gadus morhua","34F4",560,1
"Gadus morhua","35F0",560,2.4
"Gadus morhua","36F2",560,1.333
"Gadus morhua","36F3",560,1
"Gadus morhua","36F5",560,1.2
"Gadus morhua","36F6",560,2
"Gadus morhua","37E9",560,2
"Gadus morhua","37F0",560,2
"Gadus morhua","37F1",560,0.667
"Gadus morhua","37F3",560,1.5
"Gadus morhua","37F4",560,0.667
"Gadus morhua","37F6",560,1
"Gadus morhua","37F8",560,0.667
"Gadus morhua","38E9",560,3.208375
"Gadus morhua","38F0",560,1.33333333333333
"Gadus morhua","38F1",560,0.667
"Pleuronectes platessa","38F3",560,1
"Gadus morhua","38F4",560,2
"Gadus morhua","38F7",560,9
"Gadus morhua","39E9",560,0.889
"Gadus morhua","39F0",560,1
"Gadus morhua","39F1",560,1
"Gadus morhua","39F2",560,1
"Gadus morhua","39F5",560,1
"Gadus morhua","40F0",560,0.5835
"Gadus morhua","40F3",560,0.333
"Gadus morhua","41F1",560,0.722333333333333
"Gadus morhua","41F2",560,0.5
"Gadus morhua","41F3",560,1
"Gadus morhua","41F4",560,1
"Gadus morhua","41F6",560,1.66666666666667
"Gadus morhua","41F7",560,2
"Gadus morhua","41G0",560,2
"Gadus morhua","41G2",560,0.667
"Gadus morhua","42F0",560,1
"Gadus morhua","42F1",560,0.611
"Gadus morhua","42F2",560,0.5
"Gadus morhua","42F4",560,0.667
"Gadus morhua","42F7",560,1.484
"Gadus morhua","42G1",560,0.778
"Gadus morhua","42G2",560,0.8534
"Gadus morhua","43E8",560,0.611
"Gadus morhua","43F1",560,0.5
"Gadus morhua","43F2",560,0.6665
"Pleuronectes platessa","43F3",560,1
"Gadus morhua","43F5",560,2
"Gadus morhua","43F6",560,2.16666666666667
"Gadus morhua","43F8",560,2.02371428571429
"Pleuronectes platessa","43F8",560,0.5
"Gadus morhua","43G1",560,0.6056
"Gadus morhua","44E8",560,0.667
"Gadus morhua","44E9",560,0.5
"Gadus morhua","44F1",560,0.333
"Gadus morhua","44F3",560,1
"Gadus morhua","44F4",560,1.33325
"Pleuronectes platessa","44F4",560,1
"Gadus morhua","44F5",560,2.4
"Gadus morhua","44F8",560,1.99245454545455
"Gadus morhua","44F9",560,0.731
"Gadus morhua","44G0",560,0.785857142857143
"Pleuronectes platessa","44G0",560,0.655666666666667
"Gadus morhua","44G1",560,1.62233333333333
"Pleuronectes platessa","44G1",560,1
"Gadus morhua","45E8",560,2
"Gadus morhua","45F0",560,0.833333333333333
"Gadus morhua","45F1",560,0.5
"Gadus morhua","45F3",560,1.4
"Gadus morhua","45F4",560,1
"Gadus morhua","45F9",560,3
"Gadus morhua","45G0",560,1.40478571428571
"Gadus morhua","45G1",560,1.3334
"Pleuronectes platessa","45G1",560,1
"Gadus morhua","46E9",560,1.47825
"Gadus morhua","46F0",560,0.889
"Gadus morhua","46F1",560,1
"Gadus morhua","46F3",560,1.66666666666667
"Gadus morhua","46G0",560,1.55566666666667
"Gadus morhua","46G1",560,2
"Gadus morhua","47E8",560,1.125
"Gadus morhua","47E9",560,1
"Gadus morhua","47F0",560,1.75
"Gadus morhua","47F1",560,1.02385714285714
"Gadus morhua","47F2",560,1
"Gadus morhua","48E6",560,16
"Gadus morhua","48E7",560,4
"Gadus morhua","48E8",560,3.5
"Gadus morhua","48E9",560,2
"Gadus morhua","48F0",560,1
"Gadus morhua","48F1",560,1.33333333333333
"Gadus morhua","48F2",560,1
"Pleuronectes platessa","48F2",560,1
"Gadus morhua","48F3",560,3.5
"Gadus morhua","49E7",560,2
"Gadus morhua","49E8",560,3
"Gadus morhua","49E9",560,0.952428571428571
"Gadus morhua","49F0",560,1.153
"Gadus morhua","49F1",560,0.75
"Gadus morhua","49F3",560,2
"Gadus morhua","50E8",560,1
"Gadus morhua","50E9",560,1
"Pleuronectes platessa","50E9",560,1
"Gadus morhua","50F0",560,1
"Gadus morhua","50F1",560,1.4
"Gadus morhua","50F2",560,1
"Gadus morhua","51E8",560,2.33333333333333
"Gadus morhua","51E9",560,0.75
"Gadus morhua","51F0",560,0.75
"Gadus morhua","51F1",560,0.666666666666667
"Gadus morhua","52F1",560,2
"Gadus morhua","32F1",570,1
"Gadus morhua","32F2",570,1.6006
"Gadus morhua","33F2",570,2.867
"Gadus morhua","33F3",570,2
"Gadus morhua","34F2",570,1
"Gadus morhua","35F1",570,1
"Gadus morhua","36F2",570,1.3335
"Gadus morhua","36F4",570,0.667
"Gadus morhua","36F5",570,0.8
"Gadus morhua","36F6",570,1
"Gadus morhua","37E9",570,2
"Gadus morhua","37F0",570,1.66666666666667
"Gadus morhua","37F3",570,2.55566666666667
"Gadus morhua","37F4",570,2
"Gadus morhua","37F6",570,1
"Gadus morhua","37F7",570,2
"Gadus morhua","38E9",570,3.46428571428571
"Gadus morhua","38F0",570,0.8335
"Gadus morhua","39E9",570,2
"Gadus morhua","39F2",570,1
"Gadus morhua","39F5",570,2
"Pleuronectes platessa","39F6",570,1
"Gadus morhua","40F2",570,1
"Gadus morhua","40F3",570,0.333
"Gadus morhua","40F6",570,0.333
"Pleuronectes platessa","40F6",570,1
"Gadus morhua","41F1",570,0.5
"Gadus morhua","41F2",570,4
"Gadus morhua","41F4",570,1
"Gadus morhua","41F5",570,1
"Gadus morhua","41G2",570,0.8335
"Gadus morhua","42F0",570,0.5835
"Gadus morhua","42F1",570,0.5
"Gadus morhua","42F2",570,0.5
"Pleuronectes platessa","42F5",570,1
"Gadus morhua","42F6",570,1.16666666666667
"Gadus morhua","42F7",570,0.968
"Gadus morhua","42G1",570,0.8002
"Gadus morhua","42G2",570,0.8445
"Gadus morhua","43E9",570,1.0835
"Gadus morhua","43F1",570,1
"Gadus morhua","43F2",570,0.4165
"Gadus morhua","43F5",570,2.5
"Gadus morhua","43F6",570,1.25
"Gadus morhua","43F7",570,4
"Gadus morhua","43F8",570,1.5
"Gadus morhua","43G1",570,0.644333333333333
"Gadus morhua","44F1",570,2
"Gadus morhua","44F2",570,1
"Gadus morhua","44F4",570,1.111
"Gadus morhua","44F5",570,1
"Gadus morhua","44F8",570,1.67961538461538
"Gadus morhua","44F9",570,1.00057142857143
"Gadus morhua","44G0",570,0.89
"Gadus morhua","44G1",570,2.15
"Gadus morhua","45E9",570,1
"Gadus morhua","45F0",570,0.5
"Gadus morhua","45F1",570,0.75
"Gadus morhua","45F3",570,1.625
"Gadus morhua","45F4",570,2.2
"Gadus morhua","45F9",570,1.5
"Gadus morhua","45G0",570,1.4667
"Gadus morhua","45G1",570,1.43814285714286
"Gadus morhua","46F0",570,0.75
"Gadus morhua","46F1",570,1.16675
"Gadus morhua","46F3",570,1
"Gadus morhua","46G0",570,1
"Gadus morhua","47E8",570,1
"Gadus morhua","47E9",570,1
"Gadus morhua","47F0",570,1
"Gadus morhua","47F1",570,1.3
"Gadus morhua","47F2",570,1.25
"Gadus morhua","48E6",570,26
"Gadus morhua","48E7",570,4.5
"Gadus morhua","48E8",570,4.5
"Gadus morhua","48E9",570,2.25
"Gadus morhua","48F0",570,1.91675
"Gadus morhua","48F1",570,1.5
"Gadus morhua","48F2",570,1
"Gadus morhua","49E7",570,3.66666666666667
"Gadus morhua","49E8",570,3.33333333333333
"Gadus morhua","49E9",570,1.000125
"Gadus morhua","49F0",570,1
"Gadus morhua","49F1",570,1.22222222222222
"Gadus morhua","49F2",570,0.611333333333333
"Gadus morhua","49F3",570,1
"Gadus morhua","50E7",570,2
"Gadus morhua","50E8",570,2
"Gadus morhua","50E9",570,1
"Gadus morhua","50F0",570,2.5
"Gadus morhua","50F1",570,1
"Gadus morhua","50F2",570,1.5
"Gadus morhua","51E8",570,1.5555
"Gadus morhua","51E9",570,1
"Gadus morhua","51F0",570,0.5
"Gadus morhua","51F1",570,1
"Gadus morhua","32F2",580,1.4314
"Gadus morhua","33F2",580,3.65833333333333
"Gadus morhua","33F3",580,1
"Gadus morhua","33F4",580,1
"Gadus morhua","34F2",580,1
"Gadus morhua","34F3",580,1
"Gadus morhua","35F0",580,2.4
"Gadus morhua","36F2",580,2.6665
"Gadus morhua","36F3",580,0.333
"Gadus morhua","36F5",580,2.8
"Gadus morhua","36F6",580,2
"Gadus morhua","37F0",580,2
"Gadus morhua","37F1",580,1.701
"Gadus morhua","37F3",580,2.537
"Gadus morhua","37F5",580,0.667
"Gadus morhua","38E8",580,1
"Gadus morhua","38E9",580,2.2
"Gadus morhua","38F1",580,0.667
"Gadus morhua","38F4",580,1
"Gadus morhua","39E9",580,0.9165
"Gadus morhua","39F0",580,0.5835
"Gadus morhua","39F1",580,0.5835
"Gadus morhua","39F2",580,0.8335
"Gadus morhua","39F4",580,0.5
"Gadus morhua","39F5",580,1
"Gadus morhua","40F0",580,0.8335
"Gadus morhua","40F2",580,0.667
"Gadus morhua","40F3",580,1
"Pleuronectes platessa","40F3",580,1
"Gadus morhua","40F5",580,1
"Gadus morhua","41F2",580,1
"Gadus morhua","41F3",580,1
"Gadus morhua","41F4",580,1
"Gadus morhua","41F5",580,1
"Gadus morhua","41F7",580,1
"Gadus morhua","41G2",580,0.667
"Gadus morhua","42F0",580,1
"Gadus morhua","42F2",580,0.333
"Gadus morhua","42F5",580,0.8335
"Gadus morhua","42F7",580,2
"Gadus morhua","42G1",580,0.889
"Gadus morhua","42G2",580,0.966666666666667
"Gadus morhua","43E8",580,0.611
"Gadus morhua","43F1",580,0.333
"Gadus morhua","43F2",580,1
"Gadus morhua","43F5",580,4
"Gadus morhua","43F6",580,1.5
"Gadus morhua","43F8",580,1.52783333333333
"Gadus morhua","43G1",580,0.602714285714286
"Gadus morhua","44E7",580,1
"Gadus morhua","44E9",580,0.667
"Gadus morhua","44F1",580,0.889
"Gadus morhua","44F4",580,1.86116666666667
"Gadus morhua","44F5",580,1
"Gadus morhua","44F8",580,1.8001
"Gadus morhua","44F9",580,0.936
"Gadus morhua","44G0",580,0.71675
"Gadus morhua","44G1",580,5
"Gadus morhua","45F0",580,1.25
"Gadus morhua","45F1",580,1
"Gadus morhua","45F3",580,1.5
"Gadus morhua","45F4",580,3
"Pleuronectes platessa","45F4",580,2
"Gadus morhua","45F9",580,1
"Gadus morhua","45G0",580,2.166625
"Gadus morhua","45G1",580,1.09
"Gadus morhua","46E9",580,0.5835
"Gadus morhua","46F0",580,0.667
"Gadus morhua","46F1",580,1.16675
"Gadus morhua","46F2",580,0.667
"Gadus morhua","46F3",580,1.125
"Gadus morhua","46G0",580,1.667
"Gadus morhua","47E6",580,2
"Gadus morhua","47E8",580,1
"Gadus morhua","47E9",580,1.3334
"Gadus morhua","47F0",580,0.875
"Gadus morhua","47F1",580,1.4375
"Gadus morhua","47F2",580,0.875
"Gadus morhua","47F3",580,0.5
"Gadus morhua","48E6",580,16
"Gadus morhua","48E7",580,3
"Gadus morhua","48E8",580,5.75
"Gadus morhua","48E9",580,2.6
"Gadus morhua","48F0",580,2
"Gadus morhua","48F1",580,1
"Gadus morhua","48F2",580,2
"Gadus morhua","49E6",580,2
"Gadus morhua","49E7",580,2.25
"Gadus morhua","49E8",580,2.33333333333333
"Gadus morhua","49E9",580,1.57142857142857
"Gadus morhua","49F0",580,0.875
"Gadus morhua","49F1",580,1.375
"Gadus morhua","49F2",580,0.667
"Gadus morhua","49F3",580,2
"Gadus morhua","50E7",580,3
"Gadus morhua","50E8",580,2
"Gadus morhua","50E9",580,1
"Gadus morhua","50F0",580,1
"Gadus morhua","50F1",580,1
"Gadus morhua","50F2",580,1.28571428571429
"Gadus morhua","50F3",580,2
"Gadus morhua","51E8",580,2
"Gadus morhua","51E9",580,1.3335
"Gadus morhua","51F0",580,1
"Gadus morhua","51F1",580,1
"Gadus morhua","32F1",590,1
"Gadus morhua","32F2",590,1.81766666666667
"Gadus morhua","33F2",590,2.4286
"Gadus morhua","34F2",590,1
"Gadus morhua","35F2",590,2
"Gadus morhua","36F2",590,1.22233333333333
"Gadus morhua","36F3",590,0.8335
"Gadus morhua","36F5",590,0.4
"Gadus morhua","37F0",590,1.5
"Gadus morhua","37F1",590,0.667
"Gadus morhua","37F2",590,1
"Gadus morhua","37F3",590,12
"Gadus morhua","37F4",590,0.667
"Gadus morhua","37F5",590,2
"Gadus morhua","38E9",590,1.61914285714286
"Gadus morhua","38F0",590,1.05566666666667
"Gadus morhua","38F1",590,0.667
"Gadus morhua","38F3",590,1.333
"Gadus morhua","38F7",590,4
"Gadus morhua","39E9",590,1.111
"Gadus morhua","39F2",590,1.333
"Gadus morhua","39F4",590,0.667
"Gadus morhua","39F5",590,1.22233333333333
"Gadus morhua","39F7",590,1
"Gadus morhua","40F4",590,0.667
"Gadus morhua","40F5",590,0.75
"Gadus morhua","40F6",590,1
"Gadus morhua","41F3",590,1
"Gadus morhua","41F5",590,1
"Gadus morhua","41F6",590,1
"Gadus morhua","41G2",590,0.8335
"Gadus morhua","42F1",590,0.5
"Gadus morhua","42F2",590,0.5
"Gadus morhua","42F6",590,1.25
"Gadus morhua","42F7",590,1.6505
"Gadus morhua","42G1",590,1.33366666666667
"Gadus morhua","42G2",590,0.71675
"Gadus morhua","43E8",590,0.6665
"Gadus morhua","43E9",590,0.667
"Gadus morhua","43F2",590,0.8335
"Gadus morhua","43F5",590,4
"Gadus morhua","43F6",590,2.16666666666667
"Gadus morhua","43F7",590,1.8858
"Gadus morhua","43F8",590,1.47925
"Gadus morhua","43G1",590,0.781
"Gadus morhua","44E9",590,0.5
"Gadus morhua","44F1",590,0.667
"Gadus morhua","44F2",590,0.5
"Gadus morhua","44F3",590,1
"Gadus morhua","44F4",590,1.44433333333333
"Gadus morhua","44F5",590,2
"Gadus morhua","44F8",590,1.55566666666667
"Gadus morhua","44F9",590,0.70475
"Gadus morhua","44G0",590,0.6625
"Gadus morhua","44G1",590,3.57766666666667
"Gadus morhua","45E9",590,0.333
"Gadus morhua","45F0",590,0.5
"Gadus morhua","45F1",590,1
"Gadus morhua","45F3",590,1.5
"Gadus morhua","45F4",590,1.25
"Gadus morhua","45F9",590,1
"Gadus morhua","45G0",590,1.88888888888889
"Gadus morhua","45G1",590,2.6665
"Gadus morhua","46E9",590,1
"Gadus morhua","46F0",590,1.22233333333333
"Gadus morhua","46F1",590,1.5
"Gadus morhua","46F2",590,1
"Gadus morhua","46F3",590,1
"Gadus morhua","46G0",590,2.16675
"Gadus morhua","47E8",590,1
"Gadus morhua","47E9",590,1.08333333333333
"Gadus morhua","47F0",590,0.75
"Gadus morhua","47F1",590,0.979125
"Gadus morhua","47F2",590,1.15
"Gadus morhua","48E6",590,12
"Gadus morhua","48E7",590,3
"Gadus morhua","48E8",590,4.5
"Gadus morhua","48E9",590,2.8
"Gadus morhua","48F0",590,1.5
"Gadus morhua","48F1",590,1.5
"Gadus morhua","48F2",590,1
"Gadus morhua","49E6",590,4
"Gadus morhua","49E7",590,2
"Gadus morhua","49E8",590,2.2
"Gadus morhua","49E9",590,1.9445
"Gadus morhua","49F0",590,1.0625
"Gadus morhua","49F1",590,1.5
"Gadus morhua","50E7",590,4
"Gadus morhua","50E9",590,1.33333333333333
"Gadus morhua","50F0",590,1.83333333333333
"Gadus morhua","50F1",590,1
"Gadus morhua","50F2",590,1
"Gadus morhua","51E9",590,0.5
"Gadus morhua","51F0",590,1.02783333333333
"Gadus morhua","51F1",590,0.875
"Gadus morhua","32F1",600,1.035
"Gadus morhua","32F2",600,1.49275
"Gadus morhua","33F2",600,4
"Gadus morhua","33F4",600,1.5
"Gadus morhua","34F2",600,0.989333333333333
"Gadus morhua","34F4",600,1
"Gadus morhua","35F2",600,2
"Gadus morhua","36F2",600,1
"Gadus morhua","36F5",600,0.8
"Gadus morhua","36F6",600,2
"Gadus morhua","37E9",600,2
"Gadus morhua","37F0",600,1.75
"Gadus morhua","37F1",600,1.333
"Gadus morhua","37F2",600,1
"Gadus morhua","37F3",600,20.25
"Gadus morhua","37F6",600,2
"Gadus morhua","38E9",600,2.583375
"Gadus morhua","38F0",600,1.4222
"Gadus morhua","38F1",600,0.667
"Gadus morhua","38F3",600,1.333
"Pleuronectes platessa","38F3",600,1
"Gadus morhua","38F4",600,1
"Gadus morhua","38F7",600,4
"Gadus morhua","39E9",600,1
"Gadus morhua","39F0",600,0.667
"Gadus morhua","39F2",600,2
"Gadus morhua","39F4",600,1
"Gadus morhua","39F5",600,1.5
"Gadus morhua","39F6",600,1
"Gadus morhua","40E8",600,1
"Gadus morhua","41F1",600,1
"Gadus morhua","41F3",600,1
"Gadus morhua","41F5",600,1.3335
"Gadus morhua","41F7",600,0.968
"Gadus morhua","41G2",600,0.91675
"Gadus morhua","42F0",600,0.5
"Gadus morhua","42F5",600,1
"Gadus morhua","42F6",600,2.5
"Gadus morhua","42F7",600,1.3335
"Gadus morhua","42G1",600,0.667
"Gadus morhua","42G2",600,0.589
"Gadus morhua","43E8",600,0.5
"Gadus morhua","43F1",600,1
"Gadus morhua","43F2",600,0.667
"Gadus morhua","43F5",600,2.5
"Gadus morhua","43F6",600,4
"Gadus morhua","43F7",600,3.17466666666667
"Gadus morhua","43F8",600,1.479125
"Gadus morhua","43G0",600,2
"Gadus morhua","43G1",600,1.02233333333333
"Gadus morhua","44F1",600,0.5835
"Gadus morhua","44F3",600,1
"Gadus morhua","44F4",600,1
"Gadus morhua","44F5",600,2
"Gadus morhua","44F8",600,2.47628571428571
"Gadus morhua","44F9",600,1.31957142857143
"Gadus morhua","44G0",600,0.9466
"Pleuronectes platessa","44G0",600,0.5
"Gadus morhua","44G1",600,4.58333333333333
"Gadus morhua","45E6",600,1
"Gadus morhua","45F0",600,1.25
"Gadus morhua","45F2",600,1
"Gadus morhua","45F3",600,1.4
"Gadus morhua","45F4",600,1.2
"Gadus morhua","45F9",600,2.66666666666667
"Gadus morhua","45G0",600,1.2225
"Gadus morhua","45G1",600,0.9134
"Gadus morhua","46E8",600,2
"Gadus morhua","46F0",600,0.8335
"Gadus morhua","46F1",600,1.5334
"Gadus morhua","46G0",600,1.3335
"Gadus morhua","47E6",600,4
"Gadus morhua","47E8",600,2
"Gadus morhua","47E9",600,1.125
"Gadus morhua","47F0",600,1.66666666666667
"Gadus morhua","47F1",600,1.04175
"Gadus morhua","47F2",600,0.875
"Gadus morhua","48E6",600,16
"Gadus morhua","48E7",600,3
"Gadus morhua","48E8",600,2.2
"Gadus morhua","48E9",600,2.33333333333333
"Gadus morhua","48F0",600,1.33333333333333
"Gadus morhua","48F1",600,1
"Gadus morhua","48F2",600,1.66666666666667
"Gadus morhua","49E7",600,2.25
"Gadus morhua","49E8",600,3
"Gadus morhua","49E9",600,1.33333333333333
"Gadus morhua","49F0",600,1.16666666666667
"Gadus morhua","49F1",600,1.08333333333333
"Gadus morhua","49F2",600,0.8335
"Gadus morhua","49F3",600,1
"Gadus morhua","50E8",600,2
"Gadus morhua","50E9",600,1
"Gadus morhua","50F0",600,1
"Gadus morhua","50F1",600,1.16666666666667
"Gadus morhua","50F2",600,1.2
"Gadus morhua","51E8",600,2
"Gadus morhua","51E9",600,0.91675
"Gadus morhua","51F0",600,0.75
"Gadus morhua","51F1",600,0.666666666666667
"Gadus morhua","51F2",600,1
"Gadus morhua","52E9",600,1
"Gadus morhua","32F2",610,0.968
"Gadus morhua","33F2",610,3
"Gadus morhua","33F3",610,2
"Gadus morhua","34F2",610,1.5
"Gadus morhua","35F1",610,2
"Gadus morhua","36F6",610,1
"Gadus morhua","37E9",610,2
"Gadus morhua","37F0",610,1.5
"Gadus morhua","37F1",610,2.069
"Gadus morhua","37F2",610,1
"Gadus morhua","37F5",610,1
"Gadus morhua","38E9",610,6
"Gadus morhua","38F0",610,0.8
"Gadus morhua","38F4",610,2
"Gadus morhua","39E8",610,2
"Gadus morhua","39E9",610,0.6665
"Gadus morhua","39F0",610,0.5835
"Gadus morhua","39F1",610,1
"Gadus morhua","39F4",610,0.667
"Gadus morhua","39F5",610,1
"Gadus morhua","40F3",610,0.333
"Gadus morhua","40F5",610,1
"Gadus morhua","40F6",610,1
"Gadus morhua","41E7",610,1
"Gadus morhua","41F0",610,1.5
"Gadus morhua","41F1",610,1
"Gadus morhua","41F2",610,0.5
"Gadus morhua","41F7",610,0.5
"Gadus morhua","42E9",610,0.333
"Gadus morhua","42F6",610,2
"Gadus morhua","42F7",610,1.6665
"Gadus morhua","42G1",610,1.11133333333333
"Gadus morhua","42G2",610,0.5335
"Gadus morhua","43F1",610,0.333
"Gadus morhua","43F5",610,2
"Gadus morhua","43F6",610,1
"Gadus morhua","43F7",610,2.4285
"Gadus morhua","43F8",610,1.2333
"Gadus morhua","43G1",610,0.92125
"Gadus morhua","44F0",610,1
"Gadus morhua","44F1",610,0.5
"Gadus morhua","44F2",610,1
"Gadus morhua","44F4",610,1.5
"Gadus morhua","44F5",610,1.25
"Gadus morhua","44F8",610,2.23814285714286
"Gadus morhua","44F9",610,0.683714285714286
"Gadus morhua","44G0",610,0.5335
"Pleuronectes platessa","44G0",610,0.4
"Gadus morhua","44G1",610,2.3668
"Gadus morhua","45E9",610,0.5
"Gadus morhua","45F0",610,1
"Gadus morhua","45F1",610,0.5
"Gadus morhua","45F3",610,1.7
"Gadus morhua","45F4",610,1
"Gadus morhua","45F9",610,2.5
"Gadus morhua","45G0",610,2.5334
"Gadus morhua","45G1",610,0.8335
"Gadus morhua","46F0",610,1.25
"Gadus morhua","46F1",610,1
"Gadus morhua","46F2",610,0.667
"Gadus morhua","46F3",610,1.41675
"Gadus morhua","46G0",610,1.33366666666667
"Gadus morhua","47E8",610,1.66666666666667
"Gadus morhua","47E9",610,0.694666666666667
"Gadus morhua","47F0",610,0.75
"Gadus morhua","47F1",610,1.156
"Gadus morhua","47F2",610,0.5
"Gadus morhua","47F3",610,1.5
"Gadus morhua","48E6",610,16
"Gadus morhua","48E7",610,3.33333333333333
"Gadus morhua","48E8",610,3.2
"Gadus morhua","48E9",610,1.5
"Gadus morhua","48F0",610,1.889
"Gadus morhua","48F1",610,1.28571428571429
"Gadus morhua","48F2",610,1
"Gadus morhua","49E6",610,2
"Gadus morhua","49E7",610,4
"Gadus morhua","49E8",610,3
"Gadus morhua","49E9",610,1.381
"Gadus morhua","49F0",610,0.666666666666667
"Gadus morhua","49F1",610,1.2
"Gadus morhua","49F2",610,0.5835
"Gadus morhua","50E7",610,2
